File;TimeStamp;General Channel [V]; General Channel [V];K-Type TC [V]; K-Type TC [degC];K-Type TC 2 [V]; K-Type TC 2 [degC];K-Type TC 3 [V]; K-Type TC 3 [degC];K-Type TC 4 [V]; K-Type TC 4 [degC];K-Type TC 5 [V]; K-Type TC 5 [degC];K-Type TC 6 [V]; K-Type TC 6 [degC];K-Type TC 7 [V]; K-Type TC 7 [degC]
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0463_0.tiff;964.159855;0.0137972839949896;0.0137972839949896;0.0167267462192026;406.130847107089;0.00732828527082713;177.933153637893;0.0080649987241625;195.82079627665;3.66038274037556;88875.2853426002;0.0168411871439926;408.909510041265;0.0113694804274726;276.054688500979;0.000733626979805647;17.8127020560061
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0464_0.tiff;964.760789;0.0136971481857984;0.0136971481857984;0.0168554922595914;409.256842908037;0.00742126852221897;180.19081727191;0.00789333733697756;191.652801875386;3.64179324265499;88423.92628223;0.0168769499329895;409.777842208195;0.0113480227540745;275.533689200821;0.000776542326601882;18.854700656322
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0465_0.tiff;965.361520;0.0137400635325947;0.0137400635325947;0.0169341703953845;411.167173675283;0.00752140433141019;182.622147339314;0.0079362526837738;192.694800475702;3.65093421152259;88645.8719840973;0.0168626448173907;409.430509341423;0.0114267008898676;277.444019968067;0.000690711633009412;16.7707034556901
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0466_0.tiff;965.962256;0.0137972839949896;0.0137972839949896;0.0168554922595914;409.256842908037;0.00744987875341646;180.885483005454;0.00800777826176752;194.431464809562;3.66243552446398;88925.1276089819;0.0169127127219863;410.646174375125;0.0114123957742689;277.096687101295;0.000669253959611294;16.2497041555321
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0467_0.tiff;966.563615;0.0137329109747953;0.0137329109747953;0.0168697973751901;409.604175774809;0.00752855688920956;182.7958137727;0.00792194756817505;192.34746760893;3.64222954868076;88434.5199346665;0.0169699331843813;412.035505842213;0.0114052432164695;276.923020667909;0.000654948844012549;15.9023712887601
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0468_0.tiff;967.164751;0.0136828430701997;0.0136828430701997;0.016848339701792;409.083176474651;0.00749994665801207;182.101148039156;0.00796486291497129;193.389466209246;3.65284394445502;88692.2409218113;0.0169627806265819;411.861839408827;0.0112764971760808;273.797024866961;0.000619186055015686;15.0340391218301
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0469_0.tiff;967.765910;0.013689995627999;0.013689995627999;0.0167553564504001;406.825512840633;0.0074927941002127;181.92748160577;0.00796486291497129;193.389466209246;3.64926766555534;88605.4077051183;0.0169627806265819;411.861839408827;0.0113837855430714;276.402021367751;0.000747932095404392;18.160034922778
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0470_0.tiff;968.366009;0.0137257584169959;0.0137257584169959;0.0168912550485882;410.125175074967;0.00752140433141019;182.622147339314;0.00795771035717191;193.21579977586;3.65974616273142;88859.8290300288;0.0169484755109832;411.514506542055;0.011433853447667;277.617686401453;0.000726474422006275;17.6390356226201
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0471_0.tiff;968.966957;0.0137615212059928;0.0137615212059928;0.016905560164187;410.472507941739;0.00750709921581144;182.274814472542;0.00790764245257631;192.000134742158;3.64923190276634;88604.5393729514;0.0168841024907888;409.951508641581;0.0113551753118739;275.707355634207;0.000612033497216314;14.8603726884442
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0472_0.tiff;969.568530;0.0137186058591965;0.0137186058591965;0.016905560164187;410.472507941739;0.00745703131121584;181.05914943884;0.00790048989477693;191.826468308772;3.65664195264649;88784.4577979393;0.0168841024907888;409.951508641581;0.011319412522877;274.839023467277;0.000683559075210039;16.5970370223041
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0473_0.tiff;970.169693;0.0136256226078047;0.0136256226078047;0.0169198652797857;410.819840808511;0.00752855688920956;182.7958137727;0.00797916803057003;193.736799076018;3.659975044581;88865.3863558972;0.0169341703953845;411.167173675283;0.0113551753118739;275.707355634207;0.000626338612815059;15.2077055552161
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0474_0.tiff;970.770848;0.0137686737637921;0.0137686737637921;0.0168697973751901;409.604175774809;0.00747133642681458;181.406482305612;0.00797201547277066;193.563132642632;3.64662121916957;88541.1511247655;0.0168912550485882;410.125175074967;0.0113909381008707;276.575687801137;0.000747932095404392;18.160034922778
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0475_0.tiff;971.371784;0.0136113174922059;0.0136113174922059;0.0168626448173907;409.430509341423;0.00744272619561709;180.711816572068;0.00800777826176752;194.431464809562;3.64340256815985;88463.0012297418;0.0169913908577794;412.556505142371;0.0114123957742689;277.096687101295;0.000726474422006275;17.6390356226201
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0476_0.tiff;971.973156;0.0136756905124003;0.0136756905124003;0.016848339701792;409.083176474651;0.00734974294422525;178.454152938051;0.00795771035717191;193.21579977586;3.64270877005331;88446.1555857034;0.0168769499329895;409.777842208195;0.0114052432164695;276.923020667909;0.000662101401811922;16.0760377221461
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0477_0.tiff;972.573450;0.0137043007435978;0.0137043007435978;0.0169484755109832;411.514506542055;0.00742842108001835;180.364483705296;0.00800777826176752;194.431464809562;3.65478228761865;88739.3045252589;0.0168697973751901;409.604175774809;0.0114052432164695;276.923020667909;0.000690711633009412;16.7707034556901
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0478_0.tiff;973.174830;0.0137972839949896;0.0137972839949896;0.0169127127219863;410.646174375125;0.00749994665801207;182.101148039156;0.00790048989477693;191.826468308772;3.65521144108662;88749.7245112621;0.0169985434155788;412.730171575757;0.011376632985272;276.228354934365;0.000840915346796235;20.417698556796
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0479_0.tiff;973.775762;0.0138688095729834;0.0138688095729834;0.0168769499329895;409.777842208195;0.00745703131121584;181.05914943884;0.0080149308195669;194.605131242948;3.65336608117438;88704.9185714485;0.0169127127219863;410.646174375125;0.0113551753118739;275.707355634207;0.000762237211003137;18.50736778955
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0480_0.tiff;974.376919;0.0137972839949896;0.0137972839949896;0.0167052885458045;405.609847806931;0.00742126852221897;180.19081727191;0.00784326943238195;190.437136841684;3.65175675566952;88665.8436239367;0.0168697973751901;409.604175774809;0.0114267008898676;277.444019968067;0.000683559075210039;16.5970370223041
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0481_0.tiff;974.977854;0.0138115891105884;0.0138115891105884;0.0168054243549957;408.041177874335;0.00746418386901521;181.232815872226;0.0079863205883694;193.910465509404;3.64123534314664;88410.3803004259;0.0168984076063876;410.298841508353;0.0113909381008707;276.575687801137;0.000705016748608157;17.1180363224621
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0482_0.tiff;975.579444;0.0137114533013972;0.0137114533013972;0.0167982717971964;407.867511440949;0.0074927941002127;181.92748160577;0.00800062570396815;194.257798376176;3.65336608117438;88704.9185714485;0.016848339701792;409.083176474651;0.0113623278696732;275.881022067593;0.000690711633009412;16.7707034556901
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0483_0.tiff;976.180159;0.0137543686481934;0.0137543686481934;0.0167410513348014;406.478179973861;0.00746418386901521;181.232815872226;0.00795771035717191;193.21579977586;3.65624856196753;88774.9061441031;0.0169484755109832;411.514506542055;0.0113623278696732;275.881022067593;0.000840915346796235;20.417698556796
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0484_0.tiff;976.781761;0.0137400635325947;0.0137400635325947;0.0168841024907888;409.951508641581;0.00749994665801207;182.101148039156;0.00805784616636313;195.647129843264;3.65569781501697;88761.5338287323;0.0168626448173907;409.430509341423;0.0113623278696732;275.881022067593;0.000712169306407529;17.2917027558481
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0485_0.tiff;977.283488;0.0137901314371903;0.0137901314371903;0.0168411871439926;408.909510041265;0.00745703131121584;181.05914943884;0.00796486291497129;193.389466209246;3.65041207480324;88633.1943344601;0.0169127127219863;410.646174375125;0.0114052432164695;276.923020667909;0.000690711633009412;16.7707034556901
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0486_0.tiff;977.884618;0.0137186058591965;0.0137186058591965;0.0168340345861932;408.735843607879;0.00746418386901521;181.232815872226;0.00795055779937254;193.042133342474;3.65237187564027;88680.7789372079;0.0169198652797857;410.819840808511;0.011433853447667;277.617686401453;0.000719321864206902;17.4653691892341
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0487_0.tiff;978.485571;0.0137400635325947;0.0137400635325947;0.0168841024907888;409.951508641581;0.00755716712040705;183.490479506244;0.00792194756817505;192.34746760893;3.66498898759836;88987.1265257007;0.0169198652797857;410.819840808511;0.0112979548494789;274.318024167119;0.00076938976880251;18.681034222936
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0488_0.tiff;979.086090;0.0138545044573846;0.0138545044573846;0.0169198652797857;410.819840808511;0.00744272619561709;180.711816572068;0.00786472710578007;190.958136141842;3.63436888765925;88243.6605243753;0.0169484755109832;411.514506542055;0.0113694804274726;276.054688500979;0.000654948844012549;15.9023712887601
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0489_0.tiff;979.687238;0.0137686737637921;0.0137686737637921;0.0169484755109832;411.514506542055;0.00754286200480831;183.143146639472;0.00797201547277066;193.563132642632;3.65674208845568;88786.8891280067;0.0168411871439926;408.909510041265;0.0113837855430714;276.402021367751;0.000705016748608157;17.1180363224621
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0490_0.tiff;980.289672;0.0137329109747953;0.0137329109747953;0.0168626448173907;409.430509341423;0.00753570944700893;182.969480206086;0.00790048989477693;191.826468308772;3.64911030928375;88601.5870435838;0.0168984076063876;410.298841508353;0.011319412522877;274.839023467277;0.000640643728413804;15.5550384219881
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0491_0.tiff;980.890632;0.0137758263215915;0.0137758263215915;0.0168841024907888;409.951508641581;0.00747848898461395;181.580148738998;0.00803638849296501;195.126130543106;3.64044856178871;88391.2769927534;0.0167768141237983;407.346512140791;0.0113551753118739;275.707355634207;0.000747932095404392;18.160034922778
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0492_0.tiff;981.492198;0.0137043007435978;0.0137043007435978;0.0169198652797857;410.819840808511;0.00750709921581144;182.274814472542;0.00786472710578007;190.958136141842;3.6520357054237;88672.6166148387;0.0169270178375851;410.993507241897;0.0114195483320682;277.270353534681;0.000683559075210039;16.5970370223041
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0493_0.tiff;982.092714;0.0137686737637921;0.0137686737637921;0.0168769499329895;409.777842208195;0.00752855688920956;182.7958137727;0.00802923593516564;194.95246410972;3.65367364115975;88712.3862280841;0.0169198652797857;410.819840808511;0.0114123957742689;277.096687101295;0.000776542326601882;18.854700656322
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0494_0.tiff;982.694082;0.0136685379546009;0.0136685379546009;0.0168697973751901;409.604175774809;0.00753570944700893;182.969480206086;0.00795771035717191;193.21579977586;3.66026114689297;88872.3330132326;0.0168626448173907;409.430509341423;0.011433853447667;277.617686401453;0.000690711633009412;16.7707034556901
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0495_0.tiff;983.294598;0.0137043007435978;0.0137043007435978;0.0168268820283939;408.562177174493;0.00747133642681458;181.406482305612;0.00800777826176752;194.431464809562;3.64775847585967;88568.7640876739;0.0168697973751901;409.604175774809;0.0114123957742689;277.096687101295;0.000783694884401255;19.028367089708
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0496_0.tiff;983.895536;0.0138330467839865;0.0138330467839865;0.0169198652797857;410.819840808511;0.00752855688920956;182.7958137727;0.00812221918655748;197.210127743738;3.6611480640601;88893.8676509725;0.0170486113201744;413.945836609458;0.0114982264678613;279.180684301927;0.000790847442200627;19.202033523094
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0497_0.tiff;984.496054;0.013804436552789;0.013804436552789;0.0168554922595914;409.256842908037;0.00752855688920956;182.7958137727;0.00800062570396815;194.257798376176;3.64848088419741;88586.3043974459;0.0169270178375851;410.993507241897;0.0113909381008707;276.575687801137;0.000676406517410667;16.4233705889181
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0498_0.tiff;985.096793;0.0138187416683878;0.0138187416683878;0.0168554922595914;409.256842908037;0.00752855688920956;182.7958137727;0.00800062570396815;194.257798376176;3.65109872035198;88649.8663120651;0.0168984076063876;410.298841508353;0.0114624636788645;278.312352134997;0.000755084653203765;18.333701356164
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0499_0.tiff;985.698572;0.0137686737637921;0.0137686737637921;0.0168984076063876;410.298841508353;0.00748564154241333;181.753815172384;0.00799347314616878;194.08413194279;3.64620637081721;88531.0784716291;0.0169913908577794;412.556505142371;0.0113265650806764;275.012689900663;0.000719321864206902;17.4653691892341
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0500_0.tiff;986.299741;0.0138330467839865;0.0138330467839865;0.016848339701792;409.083176474651;0.00758577735160454;184.185145239788;0.00791479501037568;192.173801175544;3.65824412559355;88823.3590790178;0.0168554922595914;409.256842908037;0.0114410060054663;277.791352834839;0.000612033497216314;14.8603726884442
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0501_0.tiff;986.900874;0.0137901314371903;0.0137901314371903;0.0168984076063876;410.298841508353;0.00736404805982399;178.801485804823;0.00799347314616878;194.08413194279;3.6520285528659;88672.4429484053;0.0169413229531838;411.340840108669;0.0114410060054663;277.791352834839;0.000669253959611294;16.2497041555321
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0502_0.tiff;987.501610;0.0138401993417859;0.0138401993417859;0.0169413229531838;411.340840108669;0.00761438758280203;184.879810973332;0.0079863205883694;193.910465509404;3.64527653830329;88508.5018352889;0.0168411871439926;408.909510041265;0.0114410060054663;277.791352834839;0.000755084653203765;18.333701356164
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0503_0.tiff;988.103624;0.0136971481857984;0.0136971481857984;0.0168984076063876;410.298841508353;0.00744987875341646;180.885483005454;0.00794340524157317;192.868466909088;3.63697241869822;88306.8751061278;0.0169627806265819;411.861839408827;0.0114195483320682;277.270353534681;0.000783694884401255;19.028367089708
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0504_0.tiff;988.704130;0.013804436552789;0.013804436552789;0.0170128485311776;413.077504442528;0.00751425177361082;182.448480905928;0.00791479501037568;192.173801175544;3.65714978425025;88796.7881147097;0.016905560164187;410.472507941739;0.0113122599650776;274.665357033891;0.000647796286213177;15.7287048553741
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0505_0.tiff;989.305713;0.0138330467839865;0.0138330467839865;0.016848339701792;409.083176474651;0.00749994665801207;182.101148039156;0.00797201547277066;193.563132642632;3.65894507625789;88840.3783894896;0.0167839666815976;407.520178574177;0.0114624636788645;278.312352134997;0.00076938976880251;18.681034222936
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0506_0.tiff;989.906235;0.0137400635325947;0.0137400635325947;0.0168125769127951;408.214844307721;0.00755001456260768;183.316813072858;0.00805784616636313;195.647129843264;3.65917395810747;88845.9357153579;0.016848339701792;409.083176474651;0.0114267008898676;277.444019968067;0.000569118150420079;13.8183740881282
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0507_0.tiff;990.507393;0.0137758263215915;0.0137758263215915;0.0168697973751901;409.604175774809;0.00757862479380517;184.011478806402;0.00792910012597442;192.521134042316;3.65404557416532;88721.4168826202;0.0169699331843813;412.035505842213;0.0115625994880557;280.743682202401;0.000848067904595608;20.591364990182
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0508_0.tiff;991.109178;0.0137972839949896;0.0137972839949896;0.0168912550485882;410.125175074967;0.00750709921581144;182.274814472542;0.00796486291497129;193.389466209246;3.64469718112154;88494.4348541847;0.016848339701792;409.083176474651;0.0114052432164695;276.923020667909;0.000669253959611294;16.2497041555321
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0509_0.tiff;991.710561;0.0137329109747953;0.0137329109747953;0.016905560164187;410.472507941739;0.0075714722360058;183.837812373016;0.00789333733697756;191.652801875386;3.64916037718835;88602.8027086175;0.0168769499329895;409.777842208195;0.0114767687944632;278.659685001769;0.000626338612815059;15.2077055552161
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0510_0.tiff;992.311389;0.0137329109747953;0.0137329109747953;0.0168054243549957;408.041177874335;0.00761438758280203;184.879810973332;0.00790764245257631;192.000134742158;3.65008305714447;88625.2056785243;0.0168697973751901;409.604175774809;0.0113265650806764;275.012689900663;0.000690711633009412;16.7707034556901
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0511_0.tiff;992.911786;0.0138473518995852;0.0138473518995852;0.0169413229531838;411.340840108669;0.00759292990940392;184.358811673174;0.0080649987241625;195.82079627665;3.64089917293007;88402.2179780567;0.016905560164187;410.472507941739;0.011433853447667;277.617686401453;0.000726474422006275;17.6390356226201
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0512_0.tiff;993.512730;0.0137400635325947;0.0137400635325947;0.0168554922595914;409.256842908037;0.00752855688920956;182.7958137727;0.00797916803057003;193.736799076018;3.66016101108378;88869.9016831652;0.0168841024907888;409.951508641581;0.011433853447667;277.617686401453;0.000747932095404392;18.160034922778
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0513_0.tiff;994.014697;0.0137972839949896;0.0137972839949896;0.016848339701792;409.083176474651;0.00756431967820642;183.66414593963;0.00795771035717191;193.21579977586;3.65951728088184;88854.2717041605;0.0169127127219863;410.646174375125;0.0114767687944632;278.659685001769;0.000705016748608157;17.1180363224621
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0514_0.tiff;994.516633;0.013689995627999;0.013689995627999;0.0169270178375851;410.993507241897;0.0075714722360058;183.837812373016;0.00787903222137882;191.305469008614;3.66042565572236;88876.3273412005;0.0169127127219863;410.646174375125;0.0114195483320682;277.270353534681;0.000762237211003137;18.50736778955
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0515_0.tiff;995.117342;0.0138258942261871;0.0138258942261871;0.0167982717971964;407.867511440949;0.00753570944700893;182.969480206086;0.00796486291497129;193.389466209246;3.64933203857553;88606.9707030188;0.0168984076063876;410.298841508353;0.0115554469302563;280.570015769015;0.000733626979805647;17.8127020560061
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0516_0.tiff;995.718709;0.0137758263215915;0.0137758263215915;0.0168197294705945;408.388510741107;0.00759292990940392;184.358811673174;0.00800777826176752;194.431464809562;3.64190768357978;88426.7049451642;0.0169627806265819;411.861839408827;0.0114696162366638;278.486018568383;0.000862373020194353;20.9386978569539
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0517_0.tiff;996.319681;0.0138187416683878;0.0138187416683878;0.0168626448173907;409.430509341423;0.00739265829102148;179.496151538367;0.00800777826176752;194.431464809562;3.6462349810484;88531.7731373627;0.0169198652797857;410.819840808511;0.0114982264678613;279.180684301927;0.000612033497216314;14.8603726884442
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0518_0.tiff;996.920815;0.0138115891105884;0.0138115891105884;0.0169484755109832;411.514506542055;0.00755716712040705;183.490479506244;0.00791479501037568;192.173801175544;3.64799451026705;88574.4950799756;0.0168769499329895;409.777842208195;0.0114481585632657;277.965019268225;0.000833762788996863;20.24403212341
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0519_0.tiff;997.521331;0.0138688095729834;0.0138688095729834;0.0169627806265819;411.861839408827;0.00758577735160454;184.185145239788;0.00789333733697756;191.652801875386;3.659975044581;88865.3863558972;0.0169198652797857;410.819840808511;0.0114553111210651;278.138685701611;0.000654948844012549;15.9023712887601
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0520_0.tiff;998.122701;0.0138258942261871;0.0138258942261871;0.0168340345861932;408.735843607879;0.00756431967820642;183.66414593963;0.00788618477917819;191.479135442;3.66144131892987;88900.9879747413;0.0169341703953845;411.167173675283;0.0115053790256607;279.354350735313;0.000762237211003137;18.50736778955
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0521_0.tiff;998.723632;0.0137901314371903;0.0137901314371903;0.0168984076063876;410.298841508353;0.00754286200480831;183.143146639472;0.00789333733697756;191.652801875386;3.65006875202887;88624.8583456576;0.0168554922595914;409.256842908037;0.0115339892568582;280.049016468857;0.000647796286213177;15.7287048553741
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0522_0.tiff;999.324571;0.0137829788793909;0.0137829788793909;0.0168125769127951;408.214844307721;0.00757862479380517;184.011478806402;0.00797201547277066;193.563132642632;3.64766549260828;88566.5064240399;0.0170056959733782;412.903838009143;0.0115053790256607;279.354350735313;0.000783694884401255;19.028367089708
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0523_0.tiff;999.925303;0.0138187416683878;0.0138187416683878;0.016848339701792;409.083176474651;0.00760723502500266;184.706144539946;0.0079863205883694;193.910465509404;3.65961026413323;88856.5293677945;0.0170056959733782;412.903838009143;0.0114195483320682;277.270353534681;0.000719321864206902;17.4653691892341
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0524_0.tiff;1000.525819;0.0137972839949896;0.0137972839949896;0.0168626448173907;409.430509341423;0.00742126852221897;180.19081727191;0.0079362526837738;192.694800475702;3.64997576877748;88622.6006820235;0.0169198652797857;410.819840808511;0.011491073910062;279.007017868541;0.000654948844012549;15.9023712887601
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0525_0.tiff;1001.126549;0.013804436552789;0.013804436552789;0.016905560164187;410.472507941739;0.00759292990940392;184.358811673174;0.00797916803057003;193.736799076018;3.64996861621968;88622.4270155902;0.0169699331843813;412.035505842213;0.0114481585632657;277.965019268225;0.000604880939416941;14.6867062550582
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0526_0.tiff;1001.728141;0.0138115891105884;0.0138115891105884;0.0169985434155788;412.730171575757;0.00766445548739764;186.095476007034;0.00809360895535999;196.515462010194;3.65663480008869;88784.2841315059;0.0169270178375851;410.993507241897;0.011433853447667;277.617686401453;0.000662101401811922;16.0760377221461
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0527_0.tiff;1002.329711;0.0137543686481934;0.0137543686481934;0.0169341703953845;411.167173675283;0.00755716712040705;183.490479506244;0.00808645639756062;196.341795576808;3.650848380829;88643.7879868966;0.0169770857421807;412.209172275599;0.0114839213522626;278.833351435155;0.000662101401811922;16.0760377221461
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0528_0.tiff;1002.931944;0.0138330467839865;0.0138330467839865;0.0169341703953845;411.167173675283;0.00763584525620015;185.40081027349;0.00791479501037568;192.173801175544;3.63919686417382;88360.8853669109;0.0169270178375851;410.993507241897;0.011491073910062;279.007017868541;0.000697864190808784;16.9443698890761
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0529_0.tiff;1003.533518;0.0138330467839865;0.0138330467839865;0.0169341703953845;411.167173675283;0.00753570944700893;182.969480206086;0.00795055779937254;193.042133342474;3.65369509883315;88712.9072273843;0.0169413229531838;411.340840108669;0.0114767687944632;278.659685001769;0.000697864190808784;16.9443698890761
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0530_0.tiff;1004.134237;0.013747216090394;0.013747216090394;0.0169413229531838;411.340840108669;0.00761438758280203;184.879810973332;0.00808645639756062;196.341795576808;3.65375231929554;88714.2965588514;0.0169699331843813;412.035505842213;0.0114982264678613;279.180684301927;0.000726474422006275;17.6390356226201
C:\MatchID_Grabber\AdelTayeb\KC4- STC- 0002\Exp03-DIC-IR01\Test01-130V\Image_0531_0.tiff;1004.735613;0.013804436552789;0.013804436552789;0.016848339701792;409.083176474651;0.00768591316079576;186.616475307192;0.00797201547277066;193.563132642632;3.65329455559638;88703.1819071146;0.0169270178375851;410.993507241897;0.0115339892568582;280.049016468857;0.000612033497216314;14.8603726884442
